
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_02_665.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_02_665.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_02_665.jpg, 0, 0, 0, 7.873282E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_02_766.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_02_766.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_02_766.jpg, 0, 0, 0, 7.887292E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_02_866.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_02_866.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_02_866.jpg, 0, 0, 0, 7.887583E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_02_968.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_02_968.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_02_968.jpg, 0, 0, 0, 7.964025E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_069.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_069.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_069.jpg, 0, 0, 0, 8.458521E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_169.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_169.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_169.jpg, 0, 0, 0, 7.839838E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_273.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_273.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_273.jpg, 0, 0, 0, 7.801635E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_376.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_376.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_376.jpg, 0, 0, 0, 7.938911E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_479.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_479.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_479.jpg, 0, 0, 0, 7.930924E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_581.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_581.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_581.jpg, 0, 0, 0, 7.818258E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_682.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_682.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_682.jpg, 0, 0, 0, 8.246164E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_782.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_782.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_782.jpg, 0, 0, 0, 7.965145E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_888.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_888.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_888.jpg, 0, 0, 0, 8.126506E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_03_989.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_03_989.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_03_989.jpg, 0, 0, 0, 7.808574E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_04_092.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_04_092.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_04_092.jpg, 0, 0, 0, 8.018382E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_04_198.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_04_198.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_04_198.jpg, 0, 0, 0, 7.78195E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_04_298.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_04_298.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_04_298.jpg, 0, 0, 0, 7.946895E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_04_399.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_04_399.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_04_399.jpg, 0, 0, 0, 7.977695E-05
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_04_506.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_04_506.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_04_506.jpg, 0, 0.1168179, 0, 0.03596591
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_04_609.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_04_609.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_04_609.jpg, 0, 0.4059018, 0, 0.3506694
C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\center_2023_02_16_16_45_04_712.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\left_2023_02_16_16_45_04_712.jpg, C:\Users\W622-SM\Desktop\GP-Simulator\Training data\IMG\right_2023_02_16_16_45_04_712.jpg, 0, 0.7250721, 0, 1.018258
